gid_0,country,gid_1,internet_women,internet_men,internet_fm_ratio,mobile_women,mobile_men,mobile_fm_ratio,internet_women_national,internet_men_national,internet_fm_ratio_national,mobile_women_national,mobile_men_national,mobile_fm_ratio_national
THA,Thailand,THA.6_1,0.9607,1.021,1,0.85373,0.98013,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.6_1,0.9607,1.021,1,0.85373,0.98013,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.6_1,0.9607,1.021,1,0.85373,0.98013,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.6_1,0.9607,1.021,1,0.85373,0.98013,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.6_1,0.9607,1.021,1,0.85373,0.98013,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.6_1,0.9607,1.021,1,0.85373,0.98013,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.6_1,0.9607,1.021,1,0.85373,0.98013,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.7_1,0.94893,1.0064,1,0.85558,0.97939,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.8_1,0.93761,0.98061,1,0.851,0.96773,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.9_1,0.96537,1.0299,1,0.85805,0.97979,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.10_1,0.96631,1.0175,1,0.84669,0.97071,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.11_1,0.94846,0.99061,1,0.84346,0.97523,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.12_1,0.96783,1.0266,1,0.84787,0.97633,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.13_1,0.94652,0.99564,1,0.85242,0.96962,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.14_1,0.94731,0.99192,1,0.85191,0.96674,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.15_1,0.90411,0.94808,1,0.83438,0.97804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.16_1,0.94521,0.99344,1,0.85739,0.97784,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
THA,Thailand,THA.17_1,0.95522,0.99797,1,0.85147,0.96804,1,0.95367,1.009,1,0.84218,0.97618,1
